series_id                     	year	period	       value	footnote_codes
SMU40364202000000001          	2019	M08	        32.7	
SMU40364202000000001          	2019	M09	        33.0	
SMU40364202000000001          	2019	M10	        32.8	
SMU40364202000000001          	2019	M11	        32.3	
SMU40364202000000001          	2019	M12	        32.6	
SMU40364202000000001          	2019	M13	        32.1	
SMU40364202000000001          	2020	M01	        31.9	
SMU40364202000000001          	2020	M02	        31.9	
SMU40364202000000001          	2020	M03	        32.1	
SMU40364202000000001          	2020	M04	        31.0	
SMU40364202000000001          	2020	M05	        31.9	
SMU40364202000000001          	2020	M06	        32.2	
SMU40364202000000001          	2020	M07	        32.2	
SMU40364202000000001          	2020	M08	        31.5	
SMU40364202000000001          	2020	M09	        31.2	
SMU40364202000000001          	2020	M10	        31.3	
SMU40364202000000001          	2020	M11	        31.1	
SMU40364202000000001          	2020	M12	        31.2	
SMU40364202000000001          	2020	M13	        31.6	
SMU40364202000000001          	2021	M01	        30.5	
SMU40364202000000001          	2021	M02	        29.5	
SMU40364202000000001          	2021	M03	        31.3	
SMU40364202000000001          	2021	M04	        31.5	
SMU40364202000000001          	2021	M05	        31.6	
SMU40364202000000001          	2021	M06	        32.1	
SMU40364202000000001          	2021	M07	        31.5	
SMU40364202000000001          	2021	M08	        31.3	
SMU40364202000000001          	2021	M09	        31.1	
SMU40364202000000001          	2021	M10	        31.8	
SMU40364202000000001          	2021	M11	        31.6	
SMU40364202000000001          	2021	M12	        31.8	
SMU40364202000000001          	2021	M13	        31.3	
SMU40364202000000001          	2022	M01	        31.1	
SMU40364202000000001          	2022	M02	        31.5	
SMU40364202000000001          	2022	M03	        31.6	
SMU40364202000000001          	2022	M04	        32.1	
SMU40364202000000001          	2022	M05	        32.3	
SMU40364202000000001          	2022	M06	        32.7	
SMU40364202000000001          	2022	M07	        33.2	
SMU40364202000000001          	2022	M08	        33.2	
SMU40364202000000001          	2022	M09	        33.3	
SMU40364202000000001          	2022	M10	        33.4	
SMU40364202000000001          	2022	M11	        33.1	
SMU40364202000000001          	2022	M12	        33.2	
SMU40364202000000001          	2022	M13	        32.6	
SMU40364202000000001          	2023	M01	        33.1	
SMU40364202000000001          	2023	M02	        33.3	
SMU40364202000000001          	2023	M03	        33.5	
SMU40364202000000001          	2023	M04	        33.8	
SMU40364202000000001          	2023	M05	        33.9	
SMU40364202000000001          	2023	M06	        34.4	
SMU40364202000000001          	2023	M07	        34.0	
SMU40364202000000001          	2023	M08	        34.0	
SMU40364202000000001          	2023	M09	        33.8	
SMU40364202000000001          	2023	M10	        34.0	
SMU40364202000000001          	2023	M11	        34.1	
SMU40364202000000001          	2023	M12	        34.4	
SMU40364202000000001          	2023	M13	        33.9	
SMU40364202000000001          	2024	M01	        33.7	
SMU40364202000000001          	2024	M02	        34.1	
SMU40364202000000001          	2024	M03	        34.6	
SMU40364202000000001          	2024	M04	        34.8	
SMU40364202000000001          	2024	M05	        34.9	
SMU40364202000000001          	2024	M06	        35.3	
SMU40364202000000001          	2024	M07	        35.2	
SMU40364202000000001          	2024	M08	        35.0	
SMU40364202000000001          	2024	M09	        34.9	
SMU40364202000000001          	2024	M10	        34.8	
SMU40364202000000001          	2024	M11	        35.3	
SMU40364202000000001          	2024	M12	        36.0	
SMU40364202000000001          	2024	M13	        34.9	
SMU40364202000000001          	2025	M01	        36.1	
SMU40364202000000001          	2025	M02	        36.9	
SMU40364202000000001          	2025	M03	        37.0	
SMU40364202000000001          	2025	M04	        37.0	
SMU40364202000000001          	2025	M05	        37.4	
SMU40364202000000001          	2025	M06	        37.9	
SMU40364202000000001          	2025	M07	        37.6	
SMU40364202000000001          	2025	M08	        37.2	
SMU40364202000000001          	2025	M09	        37.6	
SMU40364202000000001          	2025	M10	        37.8	
SMU40364202000000001          	2025	M11	        37.9	
SMU40364202000000001          	2025	M12	        37.1	P
SMU40364202023800001          	2007	M01	        16.1	
SMU40364202023800001          	2007	M02	        15.9	
SMU40364202023800001          	2007	M03	        16.5	
SMU40364202023800001          	2007	M04	        16.6	
SMU40364202023800001          	2007	M05	        16.6	
SMU40364202023800001          	2007	M06	        17.2	
SMU40364202023800001          	2007	M07	        17.2	
SMU40364202023800001          	2007	M08	        17.5	
SMU40364202023800001          	2007	M09	        17.4	
SMU40364202023800001          	2007	M10	        17.4	
SMU40364202023800001          	2007	M11	        17.5	
SMU40364202023800001          	2007	M12	        17.1	
SMU40364202023800001          	2007	M13	        16.9	
SMU40364202023800001          	2008	M01	        17.2	
SMU40364202023800001          	2008	M02	        17.4	
SMU40364202023800001          	2008	M03	        17.7	
SMU40364202023800001          	2008	M04	        17.7	
SMU40364202023800001          	2008	M05	        18.1	
SMU40364202023800001          	2008	M06	        18.4	
SMU40364202023800001          	2008	M07	        18.5	
SMU40364202023800001          	2008	M08	        18.4	
SMU40364202023800001          	2008	M09	        18.2	
SMU40364202023800001          	2008	M10	        18.0	
SMU40364202023800001          	2008	M11	        17.7	
SMU40364202023800001          	2008	M12	        17.5	
SMU40364202023800001          	2008	M13	        17.9	
SMU40364202023800001          	2009	M01	        16.9	
SMU40364202023800001          	2009	M02	        16.7	
SMU40364202023800001          	2009	M03	        16.8	
SMU40364202023800001          	2009	M04	        16.6	
SMU40364202023800001          	2009	M05	        16.7	
SMU40364202023800001          	2009	M06	        17.2	
SMU40364202023800001          	2009	M07	        17.3	
SMU40364202023800001          	2009	M08	        17.1	
SMU40364202023800001          	2009	M09	        16.7	
SMU40364202023800001          	2009	M10	        16.1	
SMU40364202023800001          	2009	M11	        15.9	
SMU40364202023800001          	2009	M12	        15.7	
SMU40364202023800001          	2009	M13	        16.6	
SMU40364202023800001          	2010	M01	        15.3	
SMU40364202023800001          	2010	M02	        15.0	
SMU40364202023800001          	2010	M03	        15.3	
SMU40364202023800001          	2010	M04	        15.8	
SMU40364202023800001          	2010	M05	        16.0	
SMU40364202023800001          	2010	M06	        16.3	
SMU40364202023800001          	2010	M07	        16.4	
SMU40364202023800001          	2010	M08	        16.5	
SMU40364202023800001          	2010	M09	        16.4	
SMU40364202023800001          	2010	M10	        16.6	
SMU40364202023800001          	2010	M11	        16.6	
SMU40364202023800001          	2010	M12	        16.8	
SMU40364202023800001          	2010	M13	        16.1	
SMU40364202023800001          	2011	M01	        16.3	
SMU40364202023800001          	2011	M02	        16.0	
SMU40364202023800001          	2011	M03	        16.6	
SMU40364202023800001          	2011	M04	        17.0	
SMU40364202023800001          	2011	M05	        16.9	
SMU40364202023800001          	2011	M06	        17.4	
SMU40364202023800001          	2011	M07	        17.4	
SMU40364202023800001          	2011	M08	        17.2	
SMU40364202023800001          	2011	M09	        17.0	
SMU40364202023800001          	2011	M10	        16.8	
SMU40364202023800001          	2011	M11	        16.8	
SMU40364202023800001          	2011	M12	        16.9	
SMU40364202023800001          	2011	M13	        16.9	
SMU40364202023800001          	2012	M01	        16.6	
SMU40364202023800001          	2012	M02	        16.6	
SMU40364202023800001          	2012	M03	        16.9	
SMU40364202023800001          	2012	M04	        17.1	
SMU40364202023800001          	2012	M05	        17.3	
SMU40364202023800001          	2012	M06	        17.8	
SMU40364202023800001          	2012	M07	        17.6	
SMU40364202023800001          	2012	M08	        17.6	
SMU40364202023800001          	2012	M09	        17.5	
SMU40364202023800001          	2012	M10	        17.5	
SMU40364202023800001          	2012	M11	        17.5	
SMU40364202023800001          	2012	M12	        17.6	
SMU40364202023800001          	2012	M13	        17.3	
SMU40364202023800001          	2013	M01	        16.9	
SMU40364202023800001          	2013	M02	        16.9	
SMU40364202023800001          	2013	M03	        17.3	
SMU40364202023800001          	2013	M04	        17.3	
SMU40364202023800001          	2013	M05	        17.6	
SMU40364202023800001          	2013	M06	        18.2	
SMU40364202023800001          	2013	M07	        18.3	
SMU40364202023800001          	2013	M08	        18.4	
SMU40364202023800001          	2013	M09	        18.4	
SMU40364202023800001          	2013	M10	        18.2	
SMU40364202023800001          	2013	M11	        18.2	
SMU40364202023800001          	2013	M12	        18.0	
SMU40364202023800001          	2013	M13	        17.8	
SMU40364202023800001          	2014	M01	        17.6	
SMU40364202023800001          	2014	M02	        17.5	
SMU40364202023800001          	2014	M03	        18.4	
SMU40364202023800001          	2014	M04	        18.6	
SMU40364202023800001          	2014	M05	        18.9	
SMU40364202023800001          	2014	M06	        19.2	
SMU40364202023800001          	2014	M07	        19.4	
SMU40364202023800001          	2014	M08	        19.6	
SMU40364202023800001          	2014	M09	        19.5	
SMU40364202023800001          	2014	M10	        19.3	
SMU40364202023800001          	2014	M11	        19.3	
SMU40364202023800001          	2014	M12	        19.2	
SMU40364202023800001          	2014	M13	        18.9	
SMU40364202023800001          	2015	M01	        18.6	
SMU40364202023800001          	2015	M02	        18.9	
SMU40364202023800001          	2015	M03	        18.9	
SMU40364202023800001          	2015	M04	        19.0	
SMU40364202023800001          	2015	M05	        19.1	
SMU40364202023800001          	2015	M06	        19.5	
SMU40364202023800001          	2015	M07	        19.7	
SMU40364202023800001          	2015	M08	        19.8	
SMU40364202023800001          	2015	M09	        19.6	
SMU40364202023800001          	2015	M10	        19.2	
SMU40364202023800001          	2015	M11	        19.1	
SMU40364202023800001          	2015	M12	        19.1	
SMU40364202023800001          	2015	M13	        19.2	
SMU40364202023800001          	2016	M01	        18.7	
SMU40364202023800001          	2016	M02	        18.8	
SMU40364202023800001          	2016	M03	        18.7	
SMU40364202023800001          	2016	M04	        18.8	
SMU40364202023800001          	2016	M05	        19.0	
SMU40364202023800001          	2016	M06	        19.2	
SMU40364202023800001          	2016	M07	        19.3	
SMU40364202023800001          	2016	M08	        19.2	
SMU40364202023800001          	2016	M09	        19.2	
SMU40364202023800001          	2016	M10	        18.8	
SMU40364202023800001          	2016	M11	        18.8	
SMU40364202023800001          	2016	M12	        18.8	
