series_id                     	state_code	area_code	supersector_code	industry_code	data_type_code	seasonal	benchmark_year	footnote_codes	begin_year	begin_period	end_year	end_period
SMU25000006562410001          	25	00000	65	65624100	01	U	2024		1990	M01	2025	M12
SMU25000006562440001          	25	00000	65	65624400	01	U	2024		1990	M01	2025	M12
SMU25000007000000001          	25	00000	70	70000000	01	U	2024		1990	M01	2025	M12
SMU25000007000000002          	25	00000	70	70000000	02	U	2024		2007	M01	2025	M12
SMU25000007000000003          	25	00000	70	70000000	03	U	2024		2007	M01	2025	M12
SMU25000007000000011          	25	00000	70	70000000	11	U	2024		2007	M01	2025	M12
SMU25000007071000001          	25	00000	70	70710000	01	U	2024		1990	M01	2025	M12
SMU25000007071300001          	25	00000	70	70713000	01	U	2024		1990	M01	2025	M12
SMU25000007072000001          	25	00000	70	70720000	01	U	2024		1990	M01	2025	M12
SMU25000007072100001          	25	00000	70	70721000	01	U	2024		1990	M01	2025	M12
SMU25000007072200001          	25	00000	70	70722000	01	U	2024		1990	M01	2025	M12
SMU25000008000000001          	25	00000	80	80000000	01	U	2024		1990	M01	2025	M12
SMU25000008000000002          	25	00000	80	80000000	02	U	2024		2007	M01	2025	M12
SMU25000008000000003          	25	00000	80	80000000	03	U	2024		2007	M01	2025	M12
SMU25000008000000011          	25	00000	80	80000000	11	U	2024		2007	M01	2025	M12
SMU25000008081100001          	25	00000	80	80811000	01	U	2024		1990	M01	2025	M12
SMU25000008081110001          	25	00000	80	80811100	01	U	2024		1990	M01	2025	M12
SMU25000008081200001          	25	00000	80	80812000	01	U	2024		1990	M01	2025	M12
SMU25000008081300001          	25	00000	80	80813000	01	U	2024		1990	M01	2025	M12
SMU25000009000000001          	25	00000	90	90000000	01	U	2024		1990	M01	2025	M12
SMU25000009091000001          	25	00000	90	90910000	01	U	2024		1990	M01	2025	M12
SMU25000009091912001          	25	00000	90	90919120	01	U	2024		1990	M01	2025	M12
SMU25000009092000001          	25	00000	90	90920000	01	U	2024		1990	M01	2025	M12
SMU25000009092161101          	25	00000	90	90921611	01	U	2024		1990	M01	2025	M12
SMU25000009092200001          	25	00000	90	90922000	01	U	2024		1990	M01	2025	M12
SMU25000009092262201          	25	00000	90	90922622	01	U	2024		1990	M01	2025	M12
SMU25000009093000001          	25	00000	90	90930000	01	U	2024		1990	M01	2025	M12
SMU25000009093161101          	25	00000	90	90931611	01	U	2024		1990	M01	2025	M12
SMU25000009093200001          	25	00000	90	90932000	01	U	2024		1990	M01	2025	M12
SMU25112000000000001          	25	11200	00	00000000	01	U	2024		1990	M01	2025	M12
SMU25112000500000001          	25	11200	05	05000000	01	U	2024		1990	M01	2025	M12
SMU25112000500000002          	25	11200	05	05000000	02	U	2024		2011	M01	2025	M12
SMU25112000500000003          	25	11200	05	05000000	03	U	2024		2011	M01	2025	M12
SMU25112000500000011          	25	11200	05	05000000	11	U	2024		2011	M01	2025	M12
SMU25112000600000001          	25	11200	06	06000000	01	U	2024		1990	M01	2025	M12
SMU25112000700000001          	25	11200	07	07000000	01	U	2024		1990	M01	2025	M12
SMU25112000800000001          	25	11200	08	08000000	01	U	2024		1990	M01	2025	M12
SMU25112001500000001          	25	11200	15	15000000	01	U	2024		1990	M01	2025	M12
SMU25112003000000001          	25	11200	30	30000000	01	U	2024		1990	M01	2025	M12
SMU25112004000000001          	25	11200	40	40000000	01	U	2024		1990	M01	2025	M12
SMU25112004100000001          	25	11200	41	41000000	01	U	2024		1990	M01	2025	M12
SMU25112004200000001          	25	11200	42	42000000	01	U	2024		1990	M01	2025	M12
SMU25112004300000001          	25	11200	43	43000000	01	U	2024		1990	M01	2025	M12
SMU25112005000000001          	25	11200	50	50000000	01	U	2024		1990	M01	2025	M12
SMU25112005500000001          	25	11200	55	55000000	01	U	2024		1990	M01	2025	M12
SMU25112006000000001          	25	11200	60	60000000	01	U	2024		1990	M01	2025	M12
SMU25112006500000001          	25	11200	65	65000000	01	U	2024		1990	M01	2025	M12
SMU25112007000000001          	25	11200	70	70000000	01	U	2024		1990	M01	2025	M12
SMU25112008000000001          	25	11200	80	80000000	01	U	2024		1990	M01	2025	M12
SMU25112009000000001          	25	11200	90	90000000	01	U	2024		1990	M01	2025	M12
SMU25112009091000001          	25	11200	90	90910000	01	U	2024		1990	M01	2025	M12
SMU25112009092000001          	25	11200	90	90920000	01	U	2024		1990	M01	2025	M12
SMU25112009093000001          	25	11200	90	90930000	01	U	2024		1990	M01	2025	M12
SMU25127000000000001          	25	12700	00	00000000	01	U	2024		1990	M01	2025	M12
SMU25127000500000001          	25	12700	05	05000000	01	U	2024		1990	M01	2025	M12
SMU25127000500000002          	25	12700	05	05000000	02	U	2024		2007	M01	2025	M12
SMU25127000500000003          	25	12700	05	05000000	03	U	2024		2007	M01	2025	M12
SMU25127000500000011          	25	12700	05	05000000	11	U	2024		2007	M01	2025	M12
SMU25127000600000001          	25	12700	06	06000000	01	U	2024		1990	M01	2025	M12
SMU25127000700000001          	25	12700	07	07000000	01	U	2024		1990	M01	2025	M12
SMU25127000800000001          	25	12700	08	08000000	01	U	2024		1990	M01	2025	M12
SMU25127001500000001          	25	12700	15	15000000	01	U	2024		1990	M01	2025	M12
SMU25127003000000001          	25	12700	30	30000000	01	U	2024		1990	M01	2025	M12
SMU25127004000000001          	25	12700	40	40000000	01	U	2024		1990	M01	2025	M12
SMU25127004100000001          	25	12700	41	41000000	01	U	2024		1990	M01	2025	M12
SMU25127004200000001          	25	12700	42	42000000	01	U	2024		1990	M01	2025	M12
SMU25127004300000001          	25	12700	43	43000000	01	U	2024		1990	M01	2025	M12
SMU25127005000000001          	25	12700	50	50000000	01	U	2024		1990	M01	2025	M12
SMU25127005500000001          	25	12700	55	55000000	01	U	2024		1990	M01	2025	M12
SMU25127006000000001          	25	12700	60	60000000	01	U	2024		1990	M01	2025	M12
SMU25127006500000001          	25	12700	65	65000000	01	U	2024		1990	M01	2025	M12
SMU25127006562000001          	25	12700	65	65620000	01	U	2024		1990	M01	2025	M12
SMU25127007000000001          	25	12700	70	70000000	01	U	2024		1990	M01	2025	M12
SMU25127008000000001          	25	12700	80	80000000	01	U	2024		1990	M01	2025	M12
SMU25127009000000001          	25	12700	90	90000000	01	U	2024		1990	M01	2025	M12
SMU25127009091000001          	25	12700	90	90910000	01	U	2024		1990	M01	2025	M12
SMU25127009092000001          	25	12700	90	90920000	01	U	2024		1990	M01	2025	M12
SMU25127009093000001          	25	12700	90	90930000	01	U	2024		1990	M01	2025	M12
SMU25144540000000001          	25	14454	00	00000000	01	U	2024		1990	M01	2025	M12
SMU25144540500000001          	25	14454	05	05000000	01	U	2024		1990	M01	2025	M12
SMU25144540500000002          	25	14454	05	05000000	02	U	2024		2011	M01	2025	M12
SMU25144540500000003          	25	14454	05	05000000	03	U	2024		2011	M01	2025	M12
SMU25144540500000011          	25	14454	05	05000000	11	U	2024		2011	M01	2025	M12
SMU25144540600000001          	25	14454	06	06000000	01	U	2024		1990	M01	2025	M12
SMU25144540700000001          	25	14454	07	07000000	01	U	2024		1990	M01	2025	M12
SMU25144540800000001          	25	14454	08	08000000	01	U	2024		1990	M01	2025	M12
SMU25144541500000001          	25	14454	15	15000000	01	U	2024		1990	M01	2025	M12
SMU25144543000000001          	25	14454	30	30000000	01	U	2024		1990	M01	2025	M12
SMU25144543100000001          	25	14454	31	31000000	01	U	2024		1990	M01	2025	M12
SMU25144543200000001          	25	14454	32	32000000	01	U	2024		1990	M01	2025	M12
SMU25144544000000001          	25	14454	40	40000000	01	U	2024		1990	M01	2025	M12
SMU25144544100000001          	25	14454	41	41000000	01	U	2024		1990	M01	2025	M12
SMU25144544200000001          	25	14454	42	42000000	01	U	2024		1990	M01	2025	M12
SMU25144544244500001          	25	14454	42	42445000	01	U	2024		1990	M01	2025	M12
SMU25144544245600001          	25	14454	42	42456000	01	U	2024		1990	M01	2025	M12
SMU25144544245800001          	25	14454	42	42458000	01	U	2024		1990	M01	2025	M12
SMU25144544245900001          	25	14454	42	42459000	01	U	2024		1990	M01	2025	M12
SMU25144544300000001          	25	14454	43	43000000	01	U	2024		1990	M01	2025	M12
SMU25144544322000001          	25	14454	43	43220000	01	U	2024		1990	M01	2025	M12
SMU25144544340008901          	25	14454	43	43400089	01	U	2024		1990	M01	2025	M12
SMU25144544348100001          	25	14454	43	43481000	01	U	2024		1990	M01	2025	M12
SMU25144545000000001          	25	14454	50	50000000	01	U	2024		1990	M01	2025	M12
SMU25144545051300001          	25	14454	50	50513000	01	U	2024		1990	M01	2025	M12
SMU25144545051310001          	25	14454	50	50513100	01	U	2024		1990	M01	2025	M12
SMU25144545051320001          	25	14454	50	50513200	01	U	2024		1990	M01	2025	M12
SMU25144545051700001          	25	14454	50	50517000	01	U	2024		1990	M01	2025	M12
SMU25144545500000001          	25	14454	55	55000000	01	U	2024		1990	M01	2025	M12
SMU25144545552000001          	25	14454	55	55520000	01	U	2024		1990	M01	2025	M12
SMU25144545552200001          	25	14454	55	55522000	01	U	2024		1990	M01	2025	M12
SMU25144545552300001          	25	14454	55	55523000	01	U	2024		1990	M01	2025	M12
SMU25144545552400001          	25	14454	55	55524000	01	U	2024		1990	M01	2025	M12
SMU25144545552410001          	25	14454	55	55524100	01	U	2024		1990	M01	2025	M12
SMU25144545553000001          	25	14454	55	55530000	01	U	2024		1990	M01	2025	M12
SMU25144545553100001          	25	14454	55	55531000	01	U	2024		1990	M01	2025	M12
SMU25144546000000001          	25	14454	60	60000000	01	U	2024		1990	M01	2025	M12
SMU25144546054000001          	25	14454	60	60540000	01	U	2024		1990	M01	2025	M12
SMU25144546054110001          	25	14454	60	60541100	01	U	2024		1990	M01	2025	M12
SMU25144546054120001          	25	14454	60	60541200	01	U	2024		1990	M01	2025	M12
SMU25144546054130001          	25	14454	60	60541300	01	U	2024		1990	M01	2025	M12
SMU25144546054150001          	25	14454	60	60541500	01	U	2024		1990	M01	2025	M12
SMU25144546054160001          	25	14454	60	60541600	01	U	2024		1990	M01	2025	M12
SMU25144546054170001          	25	14454	60	60541700	01	U	2024		1990	M01	2025	M12
SMU25144546055000001          	25	14454	60	60550000	01	U	2024		1990	M01	2025	M12
SMU25144546056000001          	25	14454	60	60560000	01	U	2024		1990	M01	2025	M12
SMU25144546500000001          	25	14454	65	65000000	01	U	2024		1990	M01	2025	M12
SMU25144546561000001          	25	14454	65	65610000	01	U	2024		1990	M01	2025	M12
SMU25144546561130001          	25	14454	65	65611300	01	U	2024		1990	M01	2025	M12
SMU25144546562000001          	25	14454	65	65620000	01	U	2024		1990	M01	2025	M12
SMU25144546562100001          	25	14454	65	65621000	01	U	2024		1990	M01	2025	M12
SMU25144546562200001          	25	14454	65	65622000	01	U	2024		1990	M01	2025	M12
SMU25144546562300001          	25	14454	65	65623000	01	U	2024		1990	M01	2025	M12
SMU25144546562400001          	25	14454	65	65624000	01	U	2024		1990	M01	2025	M12
SMU25144547000000001          	25	14454	70	70000000	01	U	2024		1990	M01	2025	M12
SMU25144547071000001          	25	14454	70	70710000	01	U	2024		1990	M01	2025	M12
SMU25144547072000001          	25	14454	70	70720000	01	U	2024		1990	M01	2025	M12
SMU25144548000000001          	25	14454	80	80000000	01	U	2024		1990	M01	2025	M12
SMU25144548081100001          	25	14454	80	80811000	01	U	2024		1990	M01	2025	M12
SMU25144548081200001          	25	14454	80	80812000	01	U	2024		1990	M01	2025	M12
SMU25144548081300001          	25	14454	80	80813000	01	U	2024		1990	M01	2025	M12
SMU25144549000000001          	25	14454	90	90000000	01	U	2024		1990	M01	2025	M12
SMU25144549091000001          	25	14454	90	90910000	01	U	2024		1990	M01	2025	M12
SMU25144549091912001          	25	14454	90	90919120	01	U	2024		1990	M01	2025	M12
SMU25144549092000001          	25	14454	90	90920000	01	U	2024		1990	M01	2025	M12
SMU25144549092161101          	25	14454	90	90921611	01	U	2024		1990	M01	2025	M12
SMU25144549093000001          	25	14454	90	90930000	01	U	2024		1990	M01	2025	M12
SMU25144549093161101          	25	14454	90	90931611	01	U	2024		1990	M01	2025	M12
SMU25144600000000001          	25	14460	00	00000000	01	U	2024		1990	M01	2025	M12
SMU25144600500000001          	25	14460	05	05000000	01	U	2024		1990	M01	2025	M12
SMU25144600500000002          	25	14460	05	05000000	02	U	2024		2011	M01	2025	M12
SMU25144600500000003          	25	14460	05	05000000	03	U	2024		2011	M01	2025	M12
SMU25144600500000011          	25	14460	05	05000000	11	U	2024		2011	M01	2025	M12
SMU25144600600000001          	25	14460	06	06000000	01	U	2024		1990	M01	2025	M12
SMU25144600700000001          	25	14460	07	07000000	01	U	2024		1990	M01	2025	M12
SMU25144600800000001          	25	14460	08	08000000	01	U	2024		1990	M01	2025	M12
SMU25144601500000001          	25	14460	15	15000000	01	U	2024		1990	M01	2025	M12
SMU25144603000000001          	25	14460	30	30000000	01	U	2024		1990	M01	2025	M12
SMU25144603100000001          	25	14460	31	31000000	01	U	2024		1990	M01	2025	M12
SMU25144603200000001          	25	14460	32	32000000	01	U	2024		1990	M01	2025	M12
SMU25144604000000001          	25	14460	40	40000000	01	U	2024		1990	M01	2025	M12
SMU25144604100000001          	25	14460	41	41000000	01	U	2024		1990	M01	2025	M12
SMU25144604200000001          	25	14460	42	42000000	01	U	2024		1990	M01	2025	M12
SMU25144604300000001          	25	14460	43	43000000	01	U	2024		1990	M01	2025	M12
SMU25144605000000001          	25	14460	50	50000000	01	U	2024		1990	M01	2025	M12
SMU25144605500000001          	25	14460	55	55000000	01	U	2024		1990	M01	2025	M12
SMU25144606000000001          	25	14460	60	60000000	01	U	2024		1990	M01	2025	M12
SMU25144606054000001          	25	14460	60	60540000	01	U	2024		1990	M01	2025	M12
SMU25144606055000001          	25	14460	60	60550000	01	U	2024		1990	M01	2025	M12
SMU25144606056000001          	25	14460	60	60560000	01	U	2024		1990	M01	2025	M12
SMU25144606500000001          	25	14460	65	65000000	01	U	2024		1990	M01	2025	M12
SMU25144606561000001          	25	14460	65	65610000	01	U	2024		1990	M01	2025	M12
SMU25144606562000001          	25	14460	65	65620000	01	U	2024		1990	M01	2025	M12
SMU25144607000000001          	25	14460	70	70000000	01	U	2024		1990	M01	2025	M12
SMU25144607071000001          	25	14460	70	70710000	01	U	2024		1990	M01	2025	M12
SMU25144607072000001          	25	14460	70	70720000	01	U	2024		1990	M01	2025	M12
SMU25144608000000001          	25	14460	80	80000000	01	U	2024		1990	M01	2025	M12
SMU25144609000000001          	25	14460	90	90000000	01	U	2024		1990	M01	2025	M12
SMU25144609091000001          	25	14460	90	90910000	01	U	2024		1990	M01	2025	M12
SMU25144609091912001          	25	14460	90	90919120	01	U	2024		1990	M01	2025	M12
SMU25144609092000001          	25	14460	90	90920000	01	U	2024		2003	M01	2025	M12
SMU25144609092161101          	25	14460	90	90921611	01	U	2024		1990	M01	2025	M12
SMU25144609093000001          	25	14460	90	90930000	01	U	2024		1990	M01	2025	M12
SMU25144609093161101          	25	14460	90	90931611	01	U	2024		1990	M01	2025	M12
SMU25157640000000001          	25	15764	00	00000000	01	U	2024		1990	M01	2025	M12
SMU25157640500000001          	25	15764	05	05000000	01	U	2024		1990	M01	2025	M12
SMU25157640500000002          	25	15764	05	05000000	02	U	2024		2011	M01	2025	M12
SMU25157640500000003          	25	15764	05	05000000	03	U	2024		2011	M01	2025	M12
SMU25157640500000011          	25	15764	05	05000000	11	U	2024		2011	M01	2025	M12
SMU25157640600000001          	25	15764	06	06000000	01	U	2024		1990	M01	2025	M12
SMU25157640700000001          	25	15764	07	07000000	01	U	2024		1990	M01	2025	M12
SMU25157640800000001          	25	15764	08	08000000	01	U	2024		1990	M01	2025	M12
SMU25157641500000001          	25	15764	15	15000000	01	U	2024		1990	M01	2025	M12
SMU25157643000000001          	25	15764	30	30000000	01	U	2024		1990	M01	2025	M12
SMU25157643100000001          	25	15764	31	31000000	01	U	2024		1990	M01	2025	M12
SMU25157643133400001          	25	15764	31	31334000	01	U	2024		1990	M01	2025	M12
SMU25157643133440001          	25	15764	31	31334400	01	U	2024		1990	M01	2025	M12
SMU25157643133450001          	25	15764	31	31334500	01	U	2024		1990	M01	2025	M12
SMU25157643200000001          	25	15764	32	32000000	01	U	2024		1990	M01	2025	M12
SMU25157644000000001          	25	15764	40	40000000	01	U	2024		1990	M01	2025	M12
SMU25157644100000001          	25	15764	41	41000000	01	U	2024		1990	M01	2025	M12
SMU25157644200000001          	25	15764	42	42000000	01	U	2024		1990	M01	2025	M12
SMU25157644244500001          	25	15764	42	42445000	01	U	2024		1990	M01	2025	M12
SMU25157644245600001          	25	15764	42	42456000	01	U	2024		1990	M01	2025	M12
SMU25157644245800001          	25	15764	42	42458000	01	U	2024		1990	M01	2025	M12
SMU25157644245900001          	25	15764	42	42459000	01	U	2024		1990	M01	2025	M12
SMU25157644300000001          	25	15764	43	43000000	01	U	2024		1990	M01	2025	M12
SMU25157644322000001          	25	15764	43	43220000	01	U	2024		1990	M01	2025	M12
SMU25157644340008901          	25	15764	43	43400089	01	U	2024		1990	M01	2025	M12
SMU25157645000000001          	25	15764	50	50000000	01	U	2024		1990	M01	2025	M12
SMU25157645051300001          	25	15764	50	50513000	01	U	2024		1990	M01	2025	M12
SMU25157645051310001          	25	15764	50	50513100	01	U	2024		1990	M01	2025	M12
